_id,genres,movie,directors,stars,year,runtime,Up_System,index
2871,"Drama, Romance, Sci-Fi",Beyond,"Joseph Baker, Tom Large","Richard J. Danum, Gillian MacGregor, Paul Brannigan, Kristian Hart",2014.0,89.0,CM,330
605,"Romance, Science Fiction, Drama",Beyond ,"Tom Large, Joseph Baker","Richard J. Danum, Gillian McGregor, Paul Brannigan, Kristian Hart, Sid Phoenix",2014.0,89.0,CM,330
4155,Sci-Fi,Untitled Star Wars Trilogy: Episode II,,,,,CM,331
4434,"Science Fiction, Animation",Star Fox Zero: The Battle Begins ,Kyoji Asano,,2016.0,15.0,CM,331
3262,"Action, Comedy, Sci-Fi","OMG, I'm a Robot!","Tal Goldberg, Gal Zelezniak","Yotam Ishay, Hili Yalon, Tzahi Grad, Dror Keren",2015.0,75.0,CM,332
3457,"Comedy, Science Fiction","OMG, I'm a Robot! ","Gal Zelezniak, Tal Goldberg","Yotam Ishay, Hili Yalon, Tzahi Grad, Dror Keren, Rob Schneider",2015.0,90.0,CM,332
722,"Action, Animation, Comedy, Science Fiction",Project A-Ko ,Katsuhiko Nishijima,"Miki Itou, Michie Tomizawa, Emi Shinohara, Shuuichi Ikeda, Tesshou Genda",1986.0,86.0,CM,333
3708,"Animation, Action, Adventure",Project A-Ko,Katsuhiko Nishijima,"Miki It, Stacey Gregg, Emi Shinohara, Denica Fairman",1986.0,86.0,CM,333
4002,"Comedy, Sci-Fi",The Extraordinary Journey of Celeste Garcia,Arturo Infante,"Mara Isabel Daz Lago, Omar Franco, Nstor Jimnez, Yerln Prez",2018.0,,CM,334
4943,Science Fiction,Journey ,Radheya Jegatheva,,2018.0,8.0,CM,334
3590,"Action, Science Fiction",Five ,Arch Oboler,"William Phipps, Susan Douglas, James Anderson, Earl Lee, Charles Lampkin",1951.0,93.0,CM,335
2559,"Drama, Horror, Sci-Fi",Five,Arch Oboler,"William Phipps, Susan Douglas Rubes, James Anderson, Charles Lampkin",1951.0,93.0,CM,335
2537,"Action, Science Fiction",The Archiver ,,,2011.0,4.0,CM,336
1100,"Mystery, Sci-Fi, Thriller",The Three-Body Problem: I,Fanfan Zhang,"Shaofeng Feng, Jingchu Zhang, Gang Wu, Yan Tang",,,CM,336
2849,"Drama, Science Fiction",Fahrenheit 451 ,Franois Truffaut,"Oskar Werner, Julie Christie, Cyril Cusack, Anton Diffring, Bee Duffell",1966.0,108.0,CM,337
995,"Drama, Sci-Fi",Fahrenheit 451,Franois Truffaut,"Oskar Werner, Julie Christie, Cyril Cusack, Anton Diffring",1966.0,112.0,CM,337
4969,"Horror, Sci-Fi, Thriller",They Crawl,John Allardice,"Daniel Cosgrove, Tamara Davies, Dennis Boutsikaris, Ken Lerner",2001.0,93.0,CM,338
3283,"Horror, Science Fiction",They Crawl ,John Allardice,"Daniel Cosgrove, Tamara Davies, Dennis Boutsikaris, Ken Lerner, William Keane",2001.0,93.0,CM,338
1799,"Horror, Sci-Fi",Shadowzone,J.S. Cardone,"Louise Fletcher, David Beecroft, James Hong, Frederick Flynn",1990.0,88.0,CM,339
861,"Horror, Science Fiction",Shadowzone ,J.S. Cardone,"Louise Fletcher, David Beecroft, James Hong, Frederick Flynn, Shawn Weatherly",1990.0,88.0,CM,339
1552,"Action, Adventure, Mystery",Halo,,,,,CM,340
2568,"Action, Science Fiction",Halo: Landfall ,Neill Blomkamp,,2007.0,7.0,CM,340
2923,"Adventure, Action, Science Fiction",Megaforce ,Hal Needham,"Barry Bostwick, Michael Beck, Persis Khambatta, Henry Silva, George Furth",1982.0,99.0,CM,341
607,"Action, Sci-Fi",Megaforce,Hal Needham,"Barry Bostwick, Michael Beck, Persis Khambatta, Edward Mulhare",1982.0,99.0,CM,341
4776,"Thriller, Science Fiction, Horror",Crawl or Die ,Oklahoma Ward,"Nicole Alonso, Torey Byrne, Tommy Ball, Will Crown, David Paul Baker",2014.0,86.0,CM,342
3268,"Horror, Sci-Fi, Thriller",Crawl or Die,Oklahoma Ward,"Nicole Alonso, Torey Byrne, Tommy Ball, Wil Crown",2014.0,90.0,CM,342
4090,"Comedy, Horror, Sci-Fi",Attack of the Killer Chickens the Movie,Genoveva Rossi,"David Naughton, Lloyd Kaufman, John Dugan, Genoveva Rossi",,,CM,343
2537,"Action, Science Fiction",The Archiver ,,,2011.0,4.0,CM,343
2891,Science Fiction,The Bubble ,Arch Oboler,"Michael Cole, Deborah Walley, Johnny Desmond, Kassie McMahon, Virginia Gregg",1966.0,112.0,CM,344
4686,Sci-Fi,The Bubble,Arch Oboler,"Michael Cole, Deborah Walley, Johnny Desmond, Kassie McMahon",1966.0,112.0,CM,344
1592,"Action, Horror, Sci-Fi",2019: After the Fall of New York,Sergio Martino,"Michael Sopkiw, Valentine Monnier, George Eastman, Anna Kanakis",1983.0,96.0,CM,345
2888,"Action, Horror, Science Fiction",2019: After the Fall of New York ,Sergio Martino,"Michael Sopkiw, Valentine Monnier, Anna Kanakis, Romano Puppo, Paolo Maria Scalondro",1983.0,96.0,CM,345
2691,"Comedy, Sci-Fi",(T)Raumschiff Surprise - Periode 1,Michael Herbig,"Michael Herbig, Rick Kavanian, Christian Tramitz, Anja Kling",2004.0,87.0,CM,346
2311,"Comedy, Science Fiction",Dreamship Surprise - Period 1 ,Michael Herbig,"Michael Herbig, Rick Kavanian, Christian Tramitz, Anja Kling, Til Schweiger",2004.0,87.0,CM,346
4340,"Adventure, Drama, Mystery",Omega Rose,George Dorobantu,"Mircea Silaghi, Florin Piersic Jr., Bogdan Iancu, Radu Bnzaru",,99.0,CM,347
4788,"Action, Adventure, Science Fiction",Green Lantern Corps ,,,2020.0,,CM,347
3475,"Horror, Sci-Fi",Dead Shadows,David Cholewa,"Fabian Wolfrom, Blandine Papillon, John Fallon, Rurik Sall",2012.0,75.0,CM,348
4702,"Horror, Science Fiction, Thriller",Dead Shadows ,David Cholewa,"Fabian Wolfrom, John Fallon, Blandine Marmigre, Johanna Seror, Baya Rehaz",2012.0,75.0,CM,348
4864,"Horror, Science Fiction, Thriller",Morgan ,Luke Scott,"Kate Mara, Anya Taylor-Joy, Rose Leslie, Toby Jones, Boyd Holbrook",2016.0,92.0,CM,349
331,"Action, Horror, Sci-Fi",Morgan,Luke Scott,"Kate Mara, Anya Taylor-Joy, Rose Leslie, Michael Yare",2016.0,92.0,CM,349
2053,"Fantasy, Action, Science Fiction, Adventure",Star Wars: The New Republic Anthology ,Eric Demeusy,,2015.0,1.0,CM,350
1820,"Horror, Sci-Fi",The Blob,,,,,CM,350
1712,"Action, Adventure, Family",Godzilla vs. Megalon,Jun Fukuda,"Katsuhiko Sasaki, Hiroyuki Kawase, Yutaka Hayashi, Robert Dunham",1973.0,78.0,CM,351
1159,"Science Fiction, Fantasy",Godzilla vs. Megalon ,Jun Fukuda,"Katsuhiko Sasaki, Hiroyuki Kawase, Yutaka Hayashi, Robert Dunham, Kotaro Tomita",1973.0,82.0,CM,351
1274,"Action, Science Fiction",Silver Surfer: Prodigal Son ,,,2019.0,,CM,352
3183,"Action, Drama, Fantasy",129,Peter Noel,"Pter Klloy Molnr, Gerda Pikali, Barnabs Szab Sipos, Zsolt Dr",2019.0,86.0,CM,352
4076,"Action, Sci-Fi",Moonbase,Paolo Mazzucato,"Scott Plank, Jocelyn Seagrave, Robert O'Reilly, Kurt Fuller",1997.0,89.0,CM,353
3956,"Action, Science Fiction",Moonbase ,Paolo Mazzucato,"Scott Plank, Jocelyn Seagrave, Robert O'Reilly, Kurt Fuller, Randy Vasquez",1997.0,90.0,CM,353
241,"Action, Adventure, Horror",World War Z,Marc Forster,"Brad Pitt, Mireille Enos, Daniella Kertesz, James Badge Dale",2013.0,116.0,CM,354
2269,"Action, Drama, Horror, Science Fiction, Thriller",World War Z ,Marc Forster,"Brad Pitt, Mireille Enos, Abigail Hargrove, Sterling Jerins, James Badge Dale",2013.0,116.0,CM,354
613,"Action, Drama, Sci-Fi",The Machine,Caradog W. James,"Toby Stephens, Caity Lotz, Denis Lawson, Sam Hazeldine",2013.0,91.0,CM,355
2203,"Crime, Science Fiction, TV Movie",The Machine ,Caradog W. James,"Annet Mahendru, Bridger Zadina, Oliver Rix, Malachi Kirby, Indira Varma",2017.0,90.0,CM,355
4750,"Action, Thriller, Science Fiction",Retrieval ,Mark Depasquale,,2013.0,106.0,CM,356
3559,"Action, Sci-Fi",3X,,,,,CM,356
1072,"Science Fiction, Comedy",Very Close Encounters of the Fourth Kind ,"Mario Gariazzo, Gianfranco Baldanello","Mara Baxa, Mnica Zanchi, Mario Maranzana, Marina Daunia, Jimmy il Fenomeno",1978.0,86.0,CM,357
4481,"Comedy, Sci-Fi",Very Close Encounters of the Fourth Kind,"Mario Gariazzo, Gianfranco Baldanello","Mara Baxa, Mnica Zanchi, Mario Maranzana, Marina Daunia",1978.0,,CM,357
4238,"Comedy, Family, Science Fiction",The Absent-Minded Professor ,Robert Stevenson,"Fred MacMurray, Nancy Olson, Keenan Wynn, Tommy Kirk, Leon Ames",1961.0,96.0,CM,358
1219,"Comedy, Family, Sci-Fi",The Absent Minded Professor,Robert Stevenson,"Fred MacMurray, Nancy Olson, Keenan Wynn, Tommy Kirk",1961.0,92.0,CM,358
4037,"Horror, Sci-Fi",Come True,Anthony Scott Burns,"Skylar Radzion, Landon Liboiron, Julia Sarah Stone, Tiffany Helm",,,CM,359
2196,"Science Fiction, Horror",Come True ,Anthony Scott Burns,,2019.0,,CM,359
4429,Sci-Fi,The War of the Planets,Antonio Margheriti,"Tony Russel, Lisa Gastoni, Franco Nero, Carlo Giustini",1966.0,99.0,CM,360
3687,Science Fiction,The War of the Planets ,Antonio Margheriti,"Tony Russel, Lisa Gastoni, Franco Nero, Carlo Giustini, Enzo Fiermonte",1966.0,99.0,CM,360
1274,"Action, Science Fiction",Silver Surfer: Prodigal Son ,,,2019.0,,CM,361
1247,"Action, Adventure, Sci-Fi",Luna Park,Doug Liman,Tom Cruise,,,CM,361
2196,"Action, Family, Sci-Fi",Godzilla Against MechaGodzilla,Masaaki Tezuka,"Yumiko Shaku, Shin Takuma, Kana Onodera, K Takasugi",2002.0,88.0,CM,362
1877,"Science Fiction, Action",Godzilla Against MechaGodzilla ,Masaaki Tezuka,"Yumiko Shaku, Shin Takuma, Kana Onodera, K Takasugi, Tsutomu Kitagawa",2002.0,88.0,CM,362
296,"Adventure, Comedy, Fantasy",Barbarella,Roger Vadim,"Jane Fonda, John Phillip Law, Anita Pallenberg, Milo O'Shea",1968.0,98.0,CM,363
1353,"Science Fiction, Adventure, Comedy",Barbarella ,Roger Vadim,"Jane Fonda, John Phillip Law, Anita Pallenberg, Marcel Marceau, Claude Dauphin",1968.0,98.0,CM,363
2701,"Action, Sci-Fi",Armada,,,,,CM,364
4222,"Science Fiction, Action, Animation",Space Transformer ,Su-yong Jeong,,1985.0,63.0,CM,364
3471,"Drama, Science Fiction",Embers ,Claire Carr,"Jason Ritter, Greta Fernndez, Tucker Smallwood, Dominique Swain, Karl Glusman",2015.0,85.0,CM,365
2520,"Drama, Sci-Fi",Embers,Claire Carr,"Jason Ritter, Iva Gocheva, Greta Fernndez, Tucker Smallwood",2015.0,85.0,CM,365
696,"Action, Comedy, Sci-Fi",Pixels,Chris Columbus,"Adam Sandler, Kevin James, Michelle Monaghan, Peter Dinklage",2015.0,105.0,CM,366
3370,"Action, Comedy, Science Fiction",Pixels ,Chris Columbus,"Adam Sandler, Michelle Monaghan, Peter Dinklage, Josh Gad, Kevin James",2015.0,105.0,CM,366
3666,"Science Fiction, Thriller, Mystery",Twelve Monkeys ,Terry Gilliam,"Bruce Willis, Madeleine Stowe, Brad Pitt, Christopher Plummer, David Morse",1995.0,129.0,CM,367
690,"Mystery, Sci-Fi, Thriller",Twelve Monkeys,Terry Gilliam,"Bruce Willis, Madeleine Stowe, Brad Pitt, Joseph Melito",1995.0,129.0,CM,367
938,"Horror, Science Fiction",Embryo ,Ralph Nelson,"Rock Hudson, Barbara Carrera, Diane Ladd, Roddy McDowall, Anne Schedeen",1976.0,104.0,CM,368
2059,"Horror, Sci-Fi",Embryo,Ralph Nelson,"Rock Hudson, Barbara Carrera, Diane Ladd, Roddy McDowall",1976.0,104.0,CM,368
2537,"Action, Science Fiction",The Archiver ,,,2011.0,4.0,CM,369
4016,"Comedy, Horror, Sci-Fi",Evil Bong 3: The Wrath of Bong,Charles Band,"Irwin Keyes, Christina DeRosa, Amy Paffrath, Robin Sydney",2011.0,87.0,CM,369
2510,Sci-Fi,Warriors of Future,Yuen Fai Ng,"Louis Koo, Carina Lau, Nick Cheung, Ching Wan Lau",2019.0,,CM,370
2200,"Science Fiction, Action",Warriors of Future ,Ng Yuen-fai,"Louis Koo, Lau Ching Wan, Carina Lau, Philip Keung, Nick Cheung",2019.0,,CM,370
4902,"Romance, Sci-Fi",Galaxy Hunter,Mark Borchetta,"Shelley Michelle, Stacy Keach, Alain Benatar, Tiffany Hendra",2004.0,86.0,CM,371
2831,Science Fiction,Galaxy Hunter ,Mark Borchetta,"Shelley Michelle, Stacy Keach, Alain Benatar, Tiffany Hendra, Michelle Betts",2004.0,86.0,CM,371
43,"Action, Comedy, Sci-Fi",Men in Black: International,F. Gary Gray,"Tessa Thompson, Chris Hemsworth, Rebecca Ferguson, Liam Neeson",2019.0,,CM,372
4969,"Action, Comedy, Science Fiction, Adventure",Men in Black: International ,F. Gary Gray,"Rebecca Ferguson, Tessa Thompson, Liam Neeson, Chris Hemsworth, Emma Thompson",2019.0,,CM,372
4044,"Science Fiction, Animation, Action, Crime",MFKZ ,"Guillaume Renard, Shoujirou Nishimi","Kelly Marot, Redouanne Harjane, Fodor Atkine, Julien Kramer, Emmanuel Karsen",2018.0,95.0,CM,373
197,"Animation, Action, Comedy",MFKZ,"Shjir Nishimi, Guillaume Renard","Orelsan, Gringe, Redouanne Harjane, Fodor Atkine",2017.0,94.0,CM,373
4377,"Action, Sci-Fi",Apocalyptic 2077,Marc Hamill,"Manoj Anand, The Anthony Lee, Rudy Barrow, Kellyann Mitchell",2019.0,,CM,374
1274,"Action, Science Fiction",Silver Surfer: Prodigal Son ,,,2019.0,,CM,374
4960,"Drama, Science Fiction",Split ,Roger Lambert,,1974.0,54.0,CM,375
4412,"Drama, Sci-Fi",Split,Chris Shaw,"Timothy Dwight, Joan Bechtel, John J. Flynn, Chris Shaw",1989.0,85.0,CM,375
4208,Sci-Fi,InAlienable,Robert Dyke,"Richard Hatch, Jett Patrick, Priscilla Garita, Courtney Peldon",2007.0,106.0,CM,376
4983,"Action, Adventure, Comedy, Science Fiction, Thriller",InAlienable ,Robert Dyke,Richard Hatch,2008.0,106.0,CM,376
951,"Comedy, Science Fiction",My Stepmother is an Alien ,Richard Benjamin,"Dan Aykroyd, Kim Basinger, Jon Lovitz, Alyson Hannigan, Seth Green",1988.0,108.0,CM,377
752,"Comedy, Sci-Fi",My Stepmother Is an Alien,Richard Benjamin,"Dan Aykroyd, Kim Basinger, Jon Lovitz, Alyson Hannigan",1988.0,105.0,CM,377
4224,"Comedy, Sci-Fi",Dr. Sex,Ted V. Mikels,"Victor Izay, Julia Calda, Max Joseph, Paula Angelos",1964.0,63.0,CM,378
1435,"Science Fiction, Comedy",Dr. Sex ,Ted V. Mikels,"Victor Izay, Julia Calda, Max Joseph, Marsha Jordan, Ave Lezli",1964.0,63.0,CM,378
4943,Science Fiction,Journey ,Radheya Jegatheva,,2018.0,8.0,CM,379
3292,Sci-Fi,Journey to the Center of Time,David L. Hewitt,"Scott Brady, Anthony Eisley, Gigi Perreau, Abraham Sofaer",1967.0,82.0,CM,379
3189,"Animation, Adventure, Action, Science Fiction",Toward the Terra ,Hideo Onchi,,1980.0,113.0,CM,380
3866,"Adventure, Family, Sci-Fi",Flight of the Navigator,,,,,CM,380
2537,"Action, Science Fiction",The Archiver ,,,2011.0,4.0,CM,381
98,"Action, Adventure, Fantasy",Thor,Kenneth Branagh,"Chris Hemsworth, Anthony Hopkins, Natalie Portman, Tom Hiddleston",2011.0,115.0,CM,381
2036,"Action, Sci-Fi",Godzilla vs. Biollante,Kazuki Ohmori,"Kunihiko Mitamura, Yoshiko Tanaka, Masanobu Takashima, Kji Takahashi",1989.0,104.0,CM,382
1907,"Horror, Science Fiction",Godzilla vs. Biollante ,Kazuki mori,"Kunihiko Mitamura, Yoshiko Tanaka, Masanobu Takashima, Kji Takahashi, Tru Minegishi",1989.0,105.0,CM,382
3639,"Horror, Science Fiction, Crime",Trancers ,Charles Band,"Tim Thomerson, Helen Hunt, Biff Manard, Michael Stefani, Art LaFleur",1984.0,77.0,CM,383
1225,"Action, Sci-Fi",Trancers,Charles Band,"Tim Thomerson, Helen Hunt, Michael Stefani, Art LaFleur",1984.0,76.0,CM,383
4878,"Action, Adventure, Fantasy, Science Fiction",Avatar: The Quest for Eywa ,James Cameron,"Sam Worthington, Zoe Saldana, Sigourney Weaver, Oona Chaplin, Giovanni Ribisi",2025.0,,CM,384
932,"Action, Adventure, Fantasy",Avatar 5,James Cameron,"Zoe Saldana, Oona Chaplin, Sigourney Weaver, Sam Worthington",2025.0,,CM,384
615,"Action, Science Fiction, Thriller, Horror",Destroy All Monsters ,"Ishir Honda, Seiji Tani","Akira Kubo, Jun Tazaki, Yukiko Kobayashi, Yoshio Tsuchiya, Chtar Tgin",1968.0,89.0,CM,385
1867,"Action, Horror, Sci-Fi",Destroy All Monsters,Ishir Honda,"Akira Kubo, Jun Tazaki, Yukiko Kobayashi, Yoshio Tsuchiya",1968.0,88.0,CM,385
1142,"Action, Sci-Fi",Escape from the Planet of the Apes,Don Taylor,"Roddy McDowall, Kim Hunter, Bradford Dillman, Natalie Trundy",1971.0,98.0,CM,386
2379,"Action, Science Fiction",Escape from the Planet of the Apes ,Don Taylor,"Roddy McDowall, Kim Hunter, Bradford Dillman, Natalie Trundy, Eric Braeden",1971.0,98.0,CM,386
3378,"Adventure, Comedy, Science Fiction",G.O.R.A. ,mer Faruk Sorak,"Cem Ylmaz, zge zberk, zkan Uur, Ozan Gven, Rasim ztekin",2004.0,127.0,CM,387
1341,"Adventure, Comedy, Sci-Fi",G.O.R.A.,mer Faruk Sorak,"Cem Yilmaz, Rasim ztekin, zkan Ugur, Idil Firat",2004.0,127.0,CM,387
4294,"Science Fiction, Horror, Thriller",Hysteria ,Ren Daalder,"Patrick McGoohan, Amanda Plummer, Joanne Vannicola, Emmanuelle Vaugier, Gregory Hlady",1997.0,100.0,CM,388
4437,"Drama, Sci-Fi, Thriller",Hysteria,Rene Daalder,"Patrick McGoohan, Amanda Plummer, Michael Maloney, Joanne Vannicola",1997.0,,CM,388
126,"Fantasy, Drama, Science Fiction, Thriller",Electric Dragon 80.000 V ,Gakury Ishii,"Tadanobu Asano, Masatoshi Nagase, Masakatsu Funaki, Yoshiki Arizono",2001.0,55.0,CM,389
3929,"Action, Fantasy, Sci-Fi",Electric Dragon 80.000 V,Gakury Ishii,"Yoshiki Arizono, Tadanobu Asano, Masakatsu Funaki, Masatoshi Nagase",2001.0,55.0,CM,389
2092,"Action, Science Fiction, Drama",Real Steel ,Shawn Levy,"Hugh Jackman, Dakota Goyo, Evangeline Lilly, Anthony Mackie, Kevin Durand",2011.0,127.0,CM,390
897,"Action, Drama, Family",Real Steel,Shawn Levy,"Hugh Jackman, Evangeline Lilly, Dakota Goyo, Anthony Mackie",2011.0,127.0,CM,390
4662,Science Fiction,The Flame Barrier ,Paul Landres,"Arthur Franz, Kathleen Crowley, Robert Brown, Rodd Redwing, Vincent Padula",1958.0,70.0,CM,391
1491,Sci-Fi,The Flame Barrier,Paul Landres,"Arthur Franz, Kathleen Crowley, Robert Brown, Vicente Padula",1958.0,70.0,CM,391
2364,"Adventure, Fantasy, Science Fiction, Family",Escape to Witch Mountain ,John Hough,"Kim Richards, Ray Milland, Donald Pleasence, Eddie Albert, Ike Eisenmann",1975.0,97.0,CM,392
1201,"Adventure, Family, Fantasy",Escape to Witch Mountain,John Hough,"Eddie Albert, Ray Milland, Donald Pleasence, Kim Richards",1975.0,97.0,CM,392
2812,"Action, Drama, Science Fiction, Thriller",Chain Reaction ,Andrew Davis,"Keanu Reeves, Morgan Freeman, Rachel Weisz, Fred Ward, Kevin Dunn",1996.0,107.0,CM,393
929,"Action, Drama, Sci-Fi",Chain Reaction,Andrew Davis,"Keanu Reeves, Morgan Freeman, Rachel Weisz, Fred Ward",1996.0,107.0,CM,393
3797,"Adventure, Sci-Fi",Unearthed,Doug Liman,,,,CM,394
2589,Science Fiction,Chaos Walking ,Doug Liman,"Tom Holland, Daisy Ridley, Mads Mikkelsen, Demin Bichir, Kurt Sutter",2020.0,,CM,394
4624,"Romance, Science Fiction",Altitude Falling ,Paul Bright,,2010.0,93.0,CM,395
2431,"Romance, Sci-Fi",Matched,,,,,CM,395
2537,"Action, Science Fiction",The Archiver ,,,2011.0,4.0,CM,396
2566,"Animation, Action, Sci-Fi",Tekken: Blood Vengeance,Yoichi Mori,"Isshin Chiba, Unsh Ishizuka, Yuki Matsuoka, Mamoru Miyano",2011.0,100.0,CM,396
4264,"Adventure, Drama, Science Fiction",Voyage to the Bottom of the Sea ,Irwin Allen,"Walter Pidgeon, Robert Sterling, Barbara Eden, Peter Lorre, Joan Fontaine",1961.0,105.0,CM,397
1659,"Action, Adventure, Sci-Fi",Voyage to the Bottom of the Sea,Irwin Allen,"Walter Pidgeon, Joan Fontaine, Barbara Eden, Peter Lorre",1961.0,105.0,CM,397
1882,"Science Fiction, Action",Biohazard: Patient Zero ,Brian T. Jaynes," Amanda Phillips, Natalie Makenna, Larry Jack Dotson, Brandon Slagle, Frederic Doss",2011.0,68.0,CM,398
3390,"Action, Sci-Fi, Thriller",Biohazard: Patient Zero,Brian T. Jaynes,"Brandon Slagle, Amanda Phillips, Van Quattro, Carl Savering",2012.0,70.0,CM,398
1645,"Action, Adventure, Sci-Fi",Timerider: The Adventure of Lyle Swann,William Dear,"Fred Ward, Belinda Bauer, Peter Coyote, Richard Masur",1982.0,94.0,CM,399
3425,"Action, Science Fiction, Western",Timerider: The Adventure of Lyle Swann ,William Dear,"Fred Ward, Peter Coyote, L.Q. Jones, Tracey Walter, Richard Masur",1982.0,94.0,CM,399
